row,col,lon_center,lat_center,vlm_mm_yr,observable_count,observable_fraction,any_observable,majority_observable,not_majority_observable,strong_sub_5mm,population_weighted,population_cover_fraction,builtup_m2_weighted,builtup_cover_fraction
163,69,100.33624960494998,13.953750132571582,-10.094659973414224,28,1.0,1,1,0,1,338.2696551337204,1.0000000000001505,40686.9073456355,1.0000000000001505
163,70,100.34458293824999,13.953750132571582,-8.21639479481446,28,1.0,1,1,0,1,495.6075775035703,1.0000000000001505,68814.93269873303,1.0000000000001505
163,71,100.35291627154999,13.953750132571582,-8.336795727527512,28,1.0,1,1,0,1,1262.9008964333527,1.0000000000001505,112303.92833551545,1.0000000000001505
163,72,100.36124960484999,13.953750132571582,-7.514244829135002,28,1.0,1,1,0,1,1070.2240342507766,1.0000000000001505,90534.07177130661,1.0000000000001505
163,73,100.36958293814999,13.953750132571582,-7.71858364645184,28,1.0,1,1,0,1,1192.0915163225009,1.0000000000001505,148837.7261599796,1.0000000000001505
163,74,100.37791627144998,13.953750132571582,-9.988286521855148,28,1.0,1,1,0,1,327.12269522891864,1.0000000000001505,42291.351154515054,1.0000000000001503
163,75,100.38624960474998,13.953750132571582,-6.705140987949713,28,1.0,1,1,0,1,640.594436829292,1.0000000000001505,58382.04928554781,1.0000000000001505
163,76,100.39458293804998,13.953750132571582,-6.18764564279083,28,1.0,1,1,0,1,2685.630642952803,1.0000000000001505,196741.5675681774,1.0000000000001503
163,77,100.40291627134998,13.953750132571582,-7.359203074143572,28,1.0,1,1,0,1,4068.5830814366436,1.0000000000001505,237909.84856172156,1.0000000000001508
163,78,100.41124960464998,13.953750132571582,-7.117881839303061,28,1.0,1,1,0,1,3477.605538272872,1.0000000000018556,204884.83539123437,1.0000000000018558
163,79,100.41958293794998,13.953750132571582,-9.803071384880246,28,1.0,1,1,0,1,1742.4156782315076,1.0000000000001505,140099.0322302308,1.0000000000001505
163,80,100.42791627124998,13.953750132571582,-12.320400463077208,28,1.0,1,1,0,1,2164.5520824781984,1.0000000000001505,152577.90742997781,1.0000000000001505
163,81,100.43624960454999,13.953750132571582,-6.971145661548768,28,1.0,1,1,0,1,2232.8643284317936,1.0000000000001505,188209.79323935162,1.0000000000001508
163,82,100.44458293784999,13.953750132571582,-9.846062769022577,28,1.0,1,1,0,1,1058.415676048755,1.0000000000001505,109128.28500510781,1.0000000000001505
163,83,100.45291627114999,13.953750132571582,-7.874709085481324,28,1.0,1,1,0,1,608.702998290985,1.0000000000001505,77655.13569337205,1.0000000000001505
163,84,100.46124960444999,13.953750132571582,-8.306532631479316,28,1.0,1,1,0,1,720.9357350484535,1.0000000000001505,97630.99044703643,1.0000000000001503
163,85,100.46958293774999,13.953750132571582,-9.383690613332536,28,1.0,1,1,0,1,807.8739927703551,1.0000000000001505,65842.0431303822,1.0000000000001505
163,86,100.47791627104998,13.953750132571582,-14.765788914375836,28,1.0,1,1,0,1,1525.8536501924902,1.0000000000001505,137866.76098516028,1.0000000000001505
163,87,100.48624960434998,13.953750132571582,-7.733107068526528,28,1.0,1,1,0,1,1753.0244441696566,1.0000000000001505,125256.97979191827,1.0000000000001505
163,88,100.49458293764998,13.953750132571582,-8.970657480025123,28,1.0,1,1,0,1,2094.4326236103975,1.0000000000018556,213077.71715720848,1.000000000001856
163,89,100.50291627094998,13.953750132571582,-10.403012949257581,28,1.0,1,1,0,1,2273.422269374519,1.0000000000001505,136871.29567405628,1.0000000000001505
163,90,100.51124960424998,13.953750132571582,-6.315817121898863,28,1.0,1,1,0,1,2401.14645264067,1.0000000000001505,186389.75273345056,1.0000000000001505
163,91,100.51958293754998,13.953750132571582,-6.057030367908798,28,1.0,1,1,0,1,3434.268746006997,1.0000000000001503,207790.82864341792,1.0000000000001505
163,92,100.52791627084999,13.953750132571582,-9.998193017972614,28,1.0,1,1,0,1,3385.1958458744475,1.0000000000001505,222614.8712697857,1.0000000000001505
163,93,100.53624960414999,13.953750132571582,-5.991824203062669,28,1.0,1,1,0,1,2077.2278114514743,1.0000000000001505,153799.26247334792,1.0000000000001505
163,94,100.54458293744999,13.953750132571582,-8.203803290838707,28,1.0,1,1,0,1,2899.490424703905,1.0000000000001505,215638.90921398447,1.0000000000001505
163,95,100.55291627074999,13.953750132571582,-9.040524885348036,28,1.0,1,1,0,1,2944.7475142697394,1.0000000000001505,216683.01008323336,1.0000000000001505
163,96,100.56124960404999,13.953750132571582,-7.684723141159466,28,1.0,1,1,0,1,2508.3155574741018,1.0000000000001505,200256.01427431844,1.0000000000001505
163,97,100.56958293734998,13.953750132571582,-9.03554459457551,28,1.0,1,1,0,1,5088.052198183615,1.0000000000001505,255606.77715414533,1.0000000000001505
163,98,100.57791627064998,13.953750132571582,-8.901466176671335,28,1.0,1,1,0,1,4057.7552319552233,1.0000000000001505,195595.08911104623,1.0000000000001505
163,99,100.58624960394998,13.953750132571582,-11.578950370242865,28,1.0,1,1,0,1,2634.3657472280465,1.0000000000018556,148584.16257075875,1.0000000000018556
163,100,100.59458293724998,13.953750132571582,-11.323097865382474,28,1.0,1,1,0,1,2046.4602954078991,1.0000000000001505,139878.15537539244,1.0000000000001505
163,101,100.60291627054998,13.953750132571582,-9.381332379779137,28,1.0,1,1,0,1,2667.2443712271734,1.0000000000001505,160264.0573607864,1.0000000000001505
163,102,100.61124960384998,13.953750132571582,-7.947665824319973,28,1.0,1,1,0,1,7659.312767529249,1.0000000000001505,258244.8366570298,1.0000000000001505
163,103,100.61958293714999,13.953750132571582,-9.882203271879021,28,1.0,1,1,0,1,7166.519755823345,1.0000000000001503,220907.02836910458,1.0000000000001503
163,104,100.62791627044999,13.953750132571582,-11.733060198425047,28,1.0,1,1,0,1,4402.017444345607,1.0000000000001505,106194.58461670426,1.0000000000001508
163,105,100.63624960374999,13.953750132571582,-10.701320960848804,28,1.0,1,1,0,1,7153.801542095987,1.0000000000001503,245905.727627973,1.0000000000001505
163,106,100.64458293704999,13.953750132571582,-12.175885835029305,28,1.0,1,1,0,1,6949.276021862535,1.0000000000001505,233574.94758568762,1.0000000000001503
163,107,100.65291627034999,13.953750132571582,-11.326727751887004,28,1.0,1,1,0,1,6897.986954696379,1.0000000000001505,257848.8273069972,1.0000000000001505
163,108,100.66124960364998,13.953750132571582,-12.780555795854019,28,1.0,1,1,0,1,6824.8562040045845,1.0000000000001505,273337.90699059796,1.0000000000001505
163,109,100.66958293694998,13.953750132571582,-10.869894153781312,28,1.0,1,1,0,1,4434.384865972308,1.0000000000001505,190834.1314110708,1.0000000000001505
163,110,100.67791627024998,13.953750132571582,-15.516455522810183,28,1.0,1,1,0,1,3701.3695371820204,1.0000000000018556,136195.28359900488,1.0000000000018556
163,111,100.68624960354998,13.953750132571582,-12.297319536510756,28,1.0,1,1,0,1,3782.6577537189273,1.0000000000001505,176941.03183271852,1.0000000000001505
163,112,100.69458293684998,13.953750132571582,-8.068420466973263,28,1.0,1,1,0,1,1223.7804730755672,1.0000000000001505,43344.51091144272,1.0000000000001505
163,113,100.70291627014998,13.953750132571582,-8.246204478709092,28,1.0,1,1,0,1,1982.680195380001,1.0000000000001505,140496.6544647554,1.0000000000001505
163,114,100.71124960344999,13.953750132571582,-11.67293091222458,28,1.0,1,1,0,1,1308.058888353486,1.0000000000001503,98246.98634852929,1.0000000000001505
163,115,100.71958293674999,13.953750132571582,-9.18008312549706,28,1.0,1,1,0,1,548.9688882251189,1.0000000000001505,46545.15865368841,1.0000000000001505
163,116,100.72791627004999,13.953750132571582,-8.308104804432245,28,1.0,1,1,0,1,1239.5471387276332,1.0000000000001505,115564.8289516452,1.0000000000001505
163,117,100.73624960334999,13.953750132571582,-7.668833801317185,28,1.0,1,1,0,1,1840.2178105225087,1.0000000000001505,82353.41052039641,1.0000000000001505
163,118,100.74458293664999,13.953750132571582,-9.193846940354698,28,1.0,1,1,0,1,2488.9985632500866,1.0000000000001505,143831.8257217375,1.0000000000001505
163,119,100.75291626994998,13.953750132571582,-11.516804705613577,28,1.0,1,1,0,1,1354.600837409324,1.0000000000001505,94037.06515444933,1.0000000000001508
163,120,100.76124960324998,13.953750132571582,-10.045932094001351,28,1.0,1,1,0,1,278.8439024722579,1.0000000000018558,17893.197984458122,1.0000000000018558
163,121,100.76958293654998,13.953750132571582,-13.181937870847825,28,1.0,1,1,0,1,1200.5260804312818,1.0000000000001505,68391.99667499757,1.0000000000001505
163,122,100.77791626984998,13.953750132571582,-9.286441334694036,28,1.0,1,1,0,1,2584.8740608837493,1.0000000000001505,154937.78947260047,1.0000000000001503
163,123,100.78624960314998,13.953750132571582,-11.215347698969216,28,1.0,1,1,0,1,1208.2384488509142,1.0000000000001505,80188.16605836857,1.0000000000001505
163,124,100.79458293644998,13.953750132571582,-11.019225149925024,28,1.0,1,1,0,1,1140.841564110056,1.0000000000001505,92631.97520783645,1.0000000000001505
163,125,100.80291626974999,13.953750132571582,-10.148589913390794,28,1.0,1,1,0,1,391.23495290603546,1.0000000000001505,9848.245746408618,1.0000000000001505
163,126,100.81124960304999,13.953750132571582,-10.989448531856564,28,1.0,1,1,0,1,527.9305336105122,1.0000000000001505,67431.79397691943,1.0000000000001505
163,127,100.81958293634999,13.953750132571582,-9.262238714043388,28,1.0,1,1,0,1,673.9914614263179,1.0000000000001505,63213.05661571641,1.0000000000001505
163,128,100.82791626964999,13.953750132571582,-9.170240377862765,28,1.0,1,1,0,1,627.6388081314984,1.0000000000001505,74533.86794474426,1.0000000000001505
163,129,100.83624960294999,13.953750132571582,-10.193741259826334,27,0.9642857142857143,1,1,0,1,355.25977043036875,1.0000000000001505,36614.05208300037,1.0000000000001505
163,130,100.84458293624999,13.953750132571582,-10.803151744126751,28,1.0,1,1,0,1,374.5221733480947,1.0000000000001505,46853.90452744158,1.0000000000001505
163,131,100.85291626954998,13.953750132571582,-13.129804843732893,28,1.0,1,1,0,1,853.3275892908515,1.0000000000018558,60977.90612635842,1.0000000000018556
163,132,100.86124960284998,13.953750132571582,-16.171180254957605,28,1.0,1,1,0,1,966.6873025870243,1.0000000000001508,105782.84459542253,1.0000000000001505
163,133,100.86958293614998,13.953750132571582,-17.526476490551154,28,1.0,1,1,0,1,477.234158827981,1.0000000000001505,41351.17661810025,1.0000000000001505
163,134,100.87791626944998,13.953750132571582,-14.5211147568903,28,1.0,1,1,0,1,344.97133835710787,1.0000000000001505,38471.96349751565,1.0000000000001505
163,135,100.88624960274998,13.953750132571582,-14.001943568731752,28,1.0,1,1,0,1,344.6608735126167,1.0000000000001505,48528.92936092194,1.0000000000001503
163,136,100.89458293604999,13.953750132571582,-11.894257074501377,27,0.9642857142857143,1,1,0,1,142.78024711151465,1.0000000000001505,15410.089567918256,1.0000000000001505
163,137,100.90291626934999,13.953750132571582,-18.251444532620564,28,1.0,1,1,0,1,18.434818049630504,1.0000000000001505,0.03759680706582222,1.0000000000001505
163,138,100.91124960264999,13.953750132571582,-11.184518292146713,28,1.0,1,1,0,1,95.27336988093745,1.0000000000001505,8524.987096967627,1.0000000000001505
163,139,100.91958293594999,13.953750132571582,-13.826811231591002,27,0.9642857142857143,1,1,0,1,37.840865043643674,1.0000000000001503,5373.003520077378,1.0000000000001503
163,140,100.92791626924999,13.953750132571582,-20.922778081479855,28,1.0,1,1,0,1,4.2783480478815505,1.0000000000001505,2010.0076045064588,1.0000000000001508
163,141,100.93624960254999,13.953750132571582,-23.04504102908065,28,1.0,1,1,0,1,21.571374152300905,1.0000000000001503,3037.043724828436,1.0000000000001505
163,143,100.95291626914998,13.953750132571582,-12.269347777223253,28,1.0,1,1,0,1,49.530185729167606,1.0000000000001505,150.0033598647654,1.0000000000001505
163,144,100.96124960244998,13.953750132571582,-11.62655045206392,28,1.0,1,1,0,1,193.2196568884614,1.0000000000001505,32228.924434654,1.0000000000001505
163,145,100.96958293574998,13.953750132571582,-16.306531853884724,28,1.0,1,1,0,1,282.02716302911,1.0000000000001505,26859.9837080723,1.0000000000001503
163,146,100.97791626904998,13.953750132571582,-20.785836529734706,28,1.0,1,1,0,1,303.0171263887778,1.0000000000001505,45470.973822723296,1.0000000000001505
163,147,100.98624960234999,13.953750132571582,-19.360751239220104,28,1.0,1,1,0,1,74.36987130604784,1.0000000000001505,9690.087121783534,1.0000000000001503
163,148,100.99458293564999,13.953750132571582,-14.013023434775384,28,1.0,1,1,0,1,3.9452235738909027,1.0000000000001505,82.06886776127638,1.0000000000001508
163,149,101.00291626894999,13.953750132571582,-9.606403998807039,28,1.0,1,1,0,1,2.6722426956482934,1.0000000000001505,113.05379714343375,1.0000000000001505
163,150,101.01124960224999,13.953750132571582,-9.397014887552666,28,1.0,1,1,0,1,0.6313696646412242,1.0000000000001505,224.03568023348237,1.0000000000001505
163,151,101.01958293554999,13.953750132571582,-12.22771729270901,28,1.0,1,1,0,1,2.5703379366290546,1.0000000000001505,235.05404423000758,1.0000000000001505
163,152,101.02791626884999,13.953750132571582,-13.110792611029435,28,1.0,1,1,0,1,6.9671946216199165,1.0000000000001505,324.0396887833075,1.0000000000001505
164,11,99.85291627354998,13.945416799271745,-7.793130008324658,28,1.0,1,1,0,1,365.2371068244206,1.0000000000001503,63688.87939667784,1.0000000000001503
164,12,99.86124960684998,13.945416799271745,-7.9725394765289925,28,1.0,1,1,0,1,264.07690960847714,1.0000000000001503,36993.06349822132,1.0000000000001505
164,13,99.86958294014998,13.945416799271745,-8.927414259022408,28,1.0,1,1,0,1,302.6564916382985,1.0000000000001505,52971.932833658866,1.0000000000001505
164,14,99.87791627344998,13.945416799271745,-6.875348967695777,28,1.0,1,1,0,1,1226.042070851129,1.0000000000018556,128162.67516090971,1.0000000000018558
164,15,99.88624960674998,13.945416799271745,-6.486559040943755,28,1.0,1,1,0,1,675.5760626326187,1.0000000000001505,84084.01161429098,1.0000000000001505
164,16,99.89458294004999,13.945416799271745,-7.237370187917613,28,1.0,1,1,0,1,263.14854218918964,1.0000000000001503,33227.07729630471,1.0000000000001505
164,17,99.90291627334999,13.945416799271745,-6.9080600920369335,28,1.0,1,1,0,1,173.72216901607857,1.0000000000001505,39956.95060620123,1.0000000000001505
164,18,99.91124960664997,13.945416799271745,-9.273524727733335,28,1.0,1,1,0,1,175.11525282603785,1.0000000000001503,24402.02195800322,1.0000000000001505
164,19,99.91958293994998,13.945416799271745,-9.472281450535807,28,1.0,1,1,0,1,393.2946744763789,1.0000000000001505,60243.83674210744,1.0000000000001505
164,20,99.92791627324998,13.945416799271745,-9.425793635558936,28,1.0,1,1,0,1,285.9613793474468,1.0000000000001503,53423.01836278298,1.0000000000001505
164,21,99.93624960654998,13.945416799271745,-8.360279632580022,28,1.0,1,1,0,1,234.8446456656805,1.0000000000001505,33508.12633399483,1.0000000000001505
164,22,99.94458293984998,13.945416799271745,-9.261803194562997,28,1.0,1,1,0,1,280.0857588482661,1.0000000000001505,52021.94186200851,1.0000000000001505
164,23,99.95291627314998,13.945416799271745,-7.509160193684959,28,1.0,1,1,0,1,301.78827868234526,1.0000000000001505,42235.02355744791,1.0000000000001505
164,24,99.96124960644998,13.945416799271745,-6.694217270540462,28,1.0,1,1,0,1,232.50730427500642,1.0000000000018558,45830.98259818554,1.0000000000018556
164,25,99.96958293974998,13.945416799271745,-7.482968565283774,28,1.0,1,1,0,1,323.2275461386882,1.0000000000001505,53045.970206389175,1.0000000000001505
164,26,99.97791627304998,13.945416799271745,-7.723464566902381,28,1.0,1,1,0,1,307.55282789463007,1.0000000000001505,54725.979949138535,1.0000000000001505
164,27,99.98624960634999,13.945416799271745,-7.575554960023978,28,1.0,1,1,0,1,341.1191324154334,1.0000000000001505,71113.97086887971,1.0000000000001505
164,28,99.99458293964999,13.945416799271745,-6.756753982570616,28,1.0,1,1,0,1,185.44579675148134,1.0000000000001505,29243.146731292152,1.0000000000001503
164,29,100.00291627294997,13.945416799271745,-8.528639123833505,28,1.0,1,1,0,1,704.2447562412887,1.0000000000001505,91406.93151821749,1.0000000000001505
164,30,100.01124960624998,13.945416799271745,-8.105755902418693,28,1.0,1,1,0,1,352.80302189814677,1.0000000000001505,47809.08442201667,1.00000000000015
164,31,100.01958293954998,13.945416799271745,-7.240865775027069,28,1.0,1,1,0,1,265.9639080115324,1.0000000000001505,31078.059980166898,1.0000000000001505
164,32,100.02791627284998,13.945416799271745,-6.393513465263614,28,1.0,1,1,0,1,242.16501290602778,1.0000000000001505,58372.95479945004,1.0000000000001505
164,33,100.03624960614998,13.945416799271745,-8.50522019773745,28,1.0,1,1,0,1,218.3786459056274,1.0000000000001505,32643.060510715706,1.0000000000001505
164,34,100.04458293944998,13.945416799271745,-7.7298629126726475,28,1.0,1,1,0,1,269.58597310593416,1.0000000000001505,31531.050519033728,1.0000000000001503
164,35,100.05291627274998,13.945416799271745,-9.089546494042922,28,1.0,1,1,0,1,385.0141531685557,1.0000000000018558,74433.92365372778,1.0000000000018558
164,36,100.06124960604998,13.945416799271745,-12.169477743022014,28,1.0,1,1,0,1,470.66225401891506,1.0000000000001503,59106.065252224245,1.0000000000001508
164,37,100.06958293934998,13.945416799271745,-10.153498435393777,28,1.0,1,1,0,1,311.4595451489291,1.0000000000001503,64071.953634869424,1.0000000000001505
164,38,100.07791627264999,13.945416799271745,-9.182396422115836,28,1.0,1,1,0,1,144.48352256509713,1.0000000000001505,8744.14661425014,1.0000000000001505
164,39,100.08624960594999,13.945416799271745,-12.730462953282416,27,0.9642857142857143,1,1,0,1,115.72679989078172,1.0000000000001503,29668.944049700065,1.0000000000001505
164,40,100.09458293924997,13.945416799271745,-9.299368137062544,28,1.0,1,1,0,1,33.365930959446565,1.0000000000001505,2865.068764236373,1.0000000000001505
164,41,100.10291627254998,13.945416799271745,-12.504881564445927,28,1.0,1,1,0,1,4.7048529118468245,1.0000000000001505,730.0038889582527,1.0000000000001505
164,42,100.11124960584998,13.945416799271745,-12.529210827026805,28,1.0,1,1,0,1,25.667741955916224,1.0000000000001505,2942.005287646643,1.0000000000001505
164,43,100.11958293914998,13.945416799271745,-13.051873883450364,28,1.0,1,1,0,1,46.498963404507165,1.0000000000001505,7647.005000376652,1.0000000000001505
164,44,100.12791627244998,13.945416799271745,-12.007806114408845,28,1.0,1,1,0,1,232.9879565905676,1.0000000000001505,45665.85646465292,1.0000000000001505
164,45,100.13624960574998,13.945416799271745,-10.63963279040131,28,1.0,1,1,0,1,93.73371263403826,1.0000000000001505,17342.129919210656,1.0000000000001505
164,46,100.14458293904998,13.945416799271745,-10.853765817657315,28,1.0,1,1,0,1,10.222834080823446,1.0000000000018558,322.0445657273425,1.0000000000018558
164,47,100.15291627234998,13.945416799271745,-11.601463059267685,28,1.0,1,1,0,1,3.897291367904454,1.0000000000001505,421.00173137653854,1.0000000000001503
164,48,100.16124960564999,13.945416799271745,-11.829773427345973,28,1.0,1,1,0,1,108.1789812533437,1.0000000000001505,15628.968043763472,1.0000000000001505
164,49,100.16958293894999,13.945416799271745,-10.27416990566563,28,1.0,1,1,0,1,148.97315043557091,1.0000000000001505,32465.93510844298,1.0000000000001505
164,50,100.17791627224999,13.945416799271745,-9.074613016098128,28,1.0,1,1,0,1,71.20139898894766,1.0000000000001505,14914.079026789188,1.0000000000001505
164,51,100.18624960554997,13.945416799271745,-11.802000272983191,28,1.0,1,1,0,1,78.53167625434365,1.0000000000001505,13111.025879655934,1.0000000000001505
164,52,100.19458293884998,13.945416799271745,-8.83548950493163,28,1.0,1,1,0,1,203.61964070953627,1.0000000000001505,40939.90902093184,1.0000000000001505
164,53,100.20291627214998,13.945416799271745,-11.283615503037039,28,1.0,1,1,0,1,160.62661453805873,1.0000000000001505,31662.050849799718,1.0000000000001503
164,54,100.21124960544998,13.945416799271745,-11.781229732476515,28,1.0,1,1,0,1,108.83215896806034,1.0000000000001505,15682.053201280987,1.0000000000001505
164,55,100.21958293874998,13.945416799271745,-13.68006037880978,28,1.0,1,1,0,1,195.08047187003456,1.0000000000001505,40725.897727629555,1.0000000000001503
164,56,100.22791627204998,13.945416799271745,-11.30809910401873,28,1.0,1,1,0,1,192.27418564324225,1.0000000000018556,42790.98233666574,1.000000000001856
164,57,100.23624960534998,13.945416799271745,-10.140061585759412,28,1.0,1,1,0,1,113.66458239371453,1.0000000000001505,17384.12819477746,1.0000000000001505
164,58,100.24458293864998,13.945416799271745,-7.284445761246042,28,1.0,1,1,0,1,191.22219185007884,1.0000000000001503,39403.93825066081,1.0000000000001505
164,59,100.25291627194999,13.945416799271745,-8.573487926727408,28,1.0,1,1,0,1,93.62403615176312,1.0000000000001505,20313.020018870644,1.0000000000001505
164,60,100.26124960524999,13.945416799271745,-11.369997276352603,28,1.0,1,1,0,1,108.75553922856693,1.0000000000001503,22154.967768259306,1.0000000000001505
164,61,100.26958293854999,13.945416799271745,-12.706154008154225,28,1.0,1,1,0,1,193.71355988306922,1.0000000000001505,30106.00164570072,1.0000000000001505
164,62,100.27791627184999,13.945416799271745,-12.985087556027601,28,1.0,1,1,0,1,83.13175839165534,1.0000000000001503,17402.06809217506,1.0000000000001505
164,63,100.28624960514998,13.945416799271745,-14.305058061723066,27,0.9642857142857143,1,1,0,1,213.16861512673142,1.0000000000001505,35800.94098673376,1.0000000000001503
164,64,100.29458293844998,13.945416799271745,-11.71026367930252,28,1.0,1,1,0,1,255.030380383233,1.0000000000001503,27535.978748348272,1.0000000000001508
164,65,100.30291627174998,13.945416799271745,-10.412749340136056,28,1.0,1,1,0,1,184.16828629491036,1.0000000000001505,31384.990086209287,1.0000000000001505
164,66,100.31124960504998,13.945416799271745,-11.102233440421418,28,1.0,1,1,0,1,291.90322359153225,1.0000000000001505,30335.95733052331,1.0000000000001505
164,67,100.31958293834998,13.945416799271745,-11.011059639707382,26,0.9285714285714286,1,1,0,1,205.02121039302347,1.0000000000018558,42076.97677096145,1.0000000000018558
164,68,100.32791627164998,13.945416799271745,-10.230340942371491,28,1.0,1,1,0,1,470.4715558580717,1.0000000000001503,67457.85315058961,1.0000000000001505
164,69,100.33624960494998,13.945416799271745,-10.506111068836734,28,1.0,1,1,0,1,192.8877629814826,1.0000000000001505,26784.08477536435,1.0000000000001505
164,70,100.34458293824999,13.945416799271745,-6.779944098760849,28,1.0,1,1,0,1,731.013638445299,1.0000000000001503,69005.89813626817,1.0000000000001505
164,71,100.35291627154999,13.945416799271745,-9.28417786273032,28,1.0,1,1,0,1,985.6962512413962,1.0000000000001505,131646.65616724346,1.0000000000001505
164,72,100.36124960484999,13.945416799271745,-9.149552188615079,28,1.0,1,1,0,1,903.9659280884827,1.0000000000001505,101962.22506275403,1.0000000000001505
164,73,100.36958293814999,13.945416799271745,-6.382785223414254,28,1.0,1,1,0,1,672.1906674316313,1.0000000000001505,70244.07781910496,1.0000000000001505
164,74,100.37791627144998,13.945416799271745,-8.379725923457253,28,1.0,1,1,0,1,857.972820774955,1.0000000000001505,98144.94164862888,1.0000000000001505
164,75,100.38624960474998,13.945416799271745,-8.46916100192766,28,1.0,1,1,0,1,1119.3998654443983,1.0000000000001505,110114.04841439346,1.0000000000001505
164,76,100.39458293804998,13.945416799271745,-6.065575958436863,28,1.0,1,1,0,1,1746.8558360865377,1.0000000000001505,138082.9957770395,1.0000000000001505
164,77,100.40291627134998,13.945416799271745,-6.891818972266073,28,1.0,1,1,0,1,3025.609104510502,1.0000000000001508,207070.97365878435,1.0000000000001505
164,78,100.41124960464998,13.945416799271745,-9.193004976242902,28,1.0,1,1,0,1,998.5619853676723,1.0000000000018558,61401.54734730615,1.0000000000018558
164,79,100.41958293794998,13.945416799271745,-8.458358566410704,28,1.0,1,1,0,1,418.0485614071273,1.0000000000001505,67453.03823472,1.0000000000001505
164,80,100.42791627124998,13.945416799271745,-8.023576412265678,28,1.0,1,1,0,1,752.0013091859373,1.0000000000001505,115791.82053491304,1.0000000000001505
164,81,100.43624960454999,13.945416799271745,-10.227098205340397,28,1.0,1,1,0,1,1811.7047523612725,1.0000000000001505,117015.03072028945,1.0000000000001505
164,82,100.44458293784999,13.945416799271745,-9.111124167244208,28,1.0,1,1,0,1,1844.7212699150823,1.0000000000001505,164900.82456924702,1.0000000000001505
164,83,100.45291627114999,13.945416799271745,-5.990125506815125,28,1.0,1,1,0,1,1092.5926824822036,1.0000000000001505,112945.20342694724,1.0000000000001505
164,84,100.46124960444999,13.945416799271745,-8.50658888175629,28,1.0,1,1,0,1,1125.5887894160712,1.0000000000001505,120261.88712788983,1.0000000000001505
164,85,100.46958293774999,13.945416799271745,-9.322682317856394,28,1.0,1,1,0,1,556.1091707346455,1.0000000000001503,46254.2143314579,1.0000000000001505
164,86,100.47791627104998,13.945416799271745,-11.50566129352461,28,1.0,1,1,0,1,1025.7668463305006,1.0000000000001505,99170.82973005676,1.0000000000001505
164,87,100.48624960434998,13.945416799271745,-9.306133814977462,28,1.0,1,1,0,1,1440.4911832893074,1.0000000000001505,95544.88174067951,1.0000000000001505
164,88,100.49458293764998,13.945416799271745,-6.235943385140614,28,1.0,1,1,0,1,2226.4870785883754,1.0000000000018556,170951.6656736871,1.000000000001856
164,89,100.50291627094998,13.945416799271745,-6.298327853485704,28,1.0,1,1,0,1,2373.6800282889662,1.0000000000001505,202970.7017961644,1.0000000000001505
164,90,100.51124960424998,13.945416799271745,-7.666937647069716,28,1.0,1,1,0,1,1640.4946074304132,1.0000000000001505,111022.42504591351,1.0000000000001505
164,91,100.51958293754998,13.945416799271745,-6.278551035986122,28,1.0,1,1,0,1,1596.0514283077625,1.0000000000001505,137298.16033243618,1.0000000000001503
164,92,100.52791627084999,13.945416799271745,-8.344591842626036,28,1.0,1,1,0,1,2457.7536267230084,1.0000000000001505,167886.95894377664,1.0000000000001505
164,93,100.53624960414999,13.945416799271745,-7.055103550268534,28,1.0,1,1,0,1,4234.503821066776,1.0000000000001505,210821.8506391509,1.0000000000001503
164,94,100.54458293744999,13.945416799271745,-8.931486054870179,28,1.0,1,1,0,1,5345.5193280385665,1.0000000000001505,249715.9298671944,1.0000000000001505
164,95,100.55291627074999,13.945416799271745,-9.783426375097694,28,1.0,1,1,0,1,4720.53248715043,1.0000000000001505,224093.1146641848,1.0000000000001503
164,96,100.56124960404999,13.945416799271745,-8.181407635910634,28,1.0,1,1,0,1,3468.2192163434383,1.0000000000001505,185421.02087835182,1.0000000000001505
164,97,100.56958293734998,13.945416799271745,-11.689805808667256,28,1.0,1,1,0,1,7254.293875964607,1.0000000000001505,202856.9572786601,1.0000000000001503
164,98,100.57791627064998,13.945416799271745,-9.188317342491876,28,1.0,1,1,0,1,5509.116726465004,1.0000000000001505,163121.1875634165,1.0000000000001505
164,99,100.58624960394998,13.945416799271745,-11.133851611449192,28,1.0,1,1,0,1,5487.407877040948,1.0000000000018558,177691.98144643693,1.0000000000018556
164,100,100.59458293724998,13.945416799271745,-10.518677819386452,28,1.0,1,1,0,1,6146.017294410748,1.0000000000001505,218931.80867203692,1.0000000000001505
164,101,100.60291627054998,13.945416799271745,-6.564058078580699,28,1.0,1,1,0,1,5839.530560369368,1.0000000000001505,222830.92202654362,1.0000000000001505
164,102,100.61124960384998,13.945416799271745,-8.208967590763823,28,1.0,1,1,0,1,10354.330444874142,1.0000000000001505,300787.64518007654,1.0000000000001505
164,103,100.61958293714999,13.945416799271745,-11.076604271084552,28,1.0,1,1,0,1,8637.850449354548,1.0000000000001505,184780.1946487061,1.0000000000001505
164,104,100.62791627044999,13.945416799271745,-9.492926607472278,28,1.0,1,1,0,1,9285.003679028356,1.0000000000001505,287706.7745402672,1.0000000000001508
164,105,100.63624960374999,13.945416799271745,-9.432161704649797,28,1.0,1,1,0,1,8601.595846605676,1.0000000000001505,283372.0278597417,1.0000000000001505
164,106,100.64458293704999,13.945416799271745,-12.961044519882732,28,1.0,1,1,0,1,5049.373618607082,1.0000000000001505,185316.29513195774,1.0000000000001505
