left_out_block,n_cells_left_out,converged,strong_beta,strong_odds_ratio,strong_ci_low,strong_ci_high
240009,21,True,0.38950711819477135,1.4762529962964934,1.253363856879295,1.7387791239653196
240010,24,True,0.3900814577012221,1.477101110243142,1.2540832215172697,1.7397790293708009
240011,25,True,0.38955743355097805,1.4763272763605517,1.2534285353327532,1.7388643751815909
240012,25,True,0.38973155711442187,1.4765843621084145,1.2536460661426603,1.7391682048918928
240013,25,True,0.3886908058897304,1.4750484045386918,1.2523446290635196,1.7373554732766647
240014,25,True,0.3883196620804964,1.474501051034742,1.2518784657348445,1.7367127952203774
240015,25,True,0.38972701101951257,1.476577649431021,1.253642643588469,1.7391571401546517
240016,23,True,0.3883493210166506,1.4745447838158048,1.2519193039097565,1.7367591606648234
240017,24,True,0.3892278165206374,1.4758407339386461,1.2530199457897389,1.7382850762042503
240018,20,True,0.3877851441680836,1.4737131144129718,1.2512125346498992,1.7357805196544636
240019,23,True,0.3887383430662063,1.4751185258416801,1.2524054632428658,1.7374362609749872
240020,25,True,0.38837237097785576,1.4745787724075834,1.2519466863032473,1.7368012390811784
240021,25,True,0.3881539613787199,1.4742567454171807,1.2516736223261964,1.7364214701343632
240022,25,True,0.3865656054298451,1.47191695964367,1.2496858908733512,1.7336672774408657
240023,25,True,0.386874808956018,1.4723721519277286,1.2500736625780162,1.7342016064089303
240024,20,True,0.3874535413692217,1.4732245080356114,1.2507979384085026,1.7352046916853274
240025,25,True,0.3891084485870345,1.4756645763938991,1.2528596749862433,1.7380924500165558
240026,24,True,0.39020839412741326,1.4772886200798618,1.2542575011229329,1.739978963700502
240027,23,True,0.39009254853510017,1.4771174926170236,1.2541116911679184,1.7397781253145677
240028,16,True,0.3895997280981809,1.4763897182746955,1.2534918664165573,1.7389236090207494
250003,7,True,0.38919562540596586,1.475793225745018,1.2529760555974914,1.7382340511816927
250004,23,True,0.3876981649720755,1.473584937605572,1.2511108882118094,1.735619591195179
250005,24,True,0.38811405818736605,1.4741979190418515,1.2516246935356685,1.7363507733042276
250006,25,True,0.3883361068898553,1.474525299122803,1.2519127059121942,1.7367224148180234
250007,18,True,0.38891382065542157,1.4753773987969383,1.2526243818259086,1.7377423754979617
250008,21,True,0.38976144530904777,1.476628495208737,1.253683570784089,1.73922013790028
250009,24,True,0.3879485281409523,1.4739539151874312,1.2514177192929758,1.7360631151393602
250010,24,True,0.38717328206833845,1.4728116810169531,1.250452847582306,1.7347109504640528
250011,25,True,0.3878569370698189,1.473818920351793,1.2513042950830495,1.7359024647499985
250012,24,True,0.38822455619447443,1.4743608239741584,1.2517613545725754,1.736544934327359
250013,24,True,0.3888630395709859,1.475302479434935,1.2525606701029843,1.7376542771759833
250014,25,True,0.3885054042656586,1.4747749535188208,1.252114196730531,1.7370309906281787
250015,24,True,0.38820053688370415,1.474325411268636,1.2517321138436375,1.736502079217212
250016,24,True,0.38682273595371214,1.472295483085472,1.2500087252324124,1.734111087193295
250017,24,True,0.3892518889057338,1.4758762613727476,1.253049315886842,1.7383280221034052
250018,22,True,0.3856270793150813,1.470536175190768,1.2485118755630273,1.7320433108171323
250019,25,True,0.38759230123987687,1.473428946661403,1.2509692168727813,1.7354486677832561
250020,25,True,0.3889384191505041,1.4754136913069962,1.2526561748571237,1.7377837623675345
250021,21,True,0.3865041655908965,1.4718265280808027,1.2496099875171625,1.733559550901587
250022,25,True,0.38834800190096347,1.474542838721932,1.25191150573787,1.7367653969636025
250023,25,True,0.38818127095372346,1.4742970072921089,1.2517126030796966,1.7364622361097046
250024,25,True,0.387907728382861,1.4738937794510238,1.2513658299201602,1.7359934410571407
250025,23,True,0.38967193180466864,1.4764963229331547,1.2535807741122265,1.7390513931413876
250026,23,True,0.3898757571348056,1.476797300956053,1.2538351943481811,1.7394074420162224
250027,15,True,0.39021721367884904,1.4773016491602873,1.2542618360074735,1.7400036419498461
250028,16,True,0.39138328534167427,1.4790252935019232,1.255734246224199,1.7420213117512533
260003,12,True,0.38960981312337895,1.4764046077772868,1.2534912942805683,1.7389594772710941
260004,25,True,0.3898263051828877,1.4767242722526546,1.2537586726428809,1.7393415685518325
260005,25,True,0.38803699492569105,1.4740843169191868,1.251521488058175,1.7362263405948812
260006,25,True,0.3910633405196907,1.478552162709594,1.2553019709838027,1.7415064648866276
260007,22,True,0.38959611905813235,1.47638438993469,1.2534749038370963,1.7389345890933816
260008,25,True,0.3884008110264218,1.4746207100958373,1.2519887109949563,1.7368417299190098
260009,25,True,0.3880156391798613,1.4740528370853219,1.2515050332132829,1.7361750123692794
260010,25,True,0.386903543566364,1.472414460575657,1.2501176318602396,1.7342402734422684
260011,24,True,0.388984741743069,1.4754820378772664,1.2527145816447267,1.737863736877829
260012,25,True,0.38722276230441044,1.472884557889587,1.2505130038784293,1.734799169733788
260013,25,True,0.38831994161292877,1.474501463205665,1.2518821175068853,1.736708700117437
260014,25,True,0.3890228757260041,1.4755383049569568,1.2527621627633823,1.737930274484571
260015,25,True,0.3878933465420743,1.4738725822977787,1.2513476968498125,1.735968663479982
260016,25,True,0.3886501790447981,1.4749884791931902,1.2522954505879846,1.7372825340307232
260017,24,True,0.38876798342595287,1.4751622495334447,1.2524432876918308,1.7374867858958998
260018,21,True,0.3892401751288887,1.475858973388825,1.2530340763161767,1.7383084390936419
260019,25,True,0.38882897851842374,1.475252229935418,1.2525195261719828,1.7375929847424891
260020,25,True,0.3888815461655886,1.475329782512481,1.2525844334539458,1.7376856274402617
260021,25,True,0.3880741398520981,1.4741390726895998,1.2515743029052835,1.7362820573942446
260022,22,True,0.3889354664459146,1.4754093348526502,1.2526526198290677,1.737778431874738
260023,25,True,0.38951591318237955,1.476265979980398,1.2533893847788131,1.7387742948150777
260024,25,True,0.39025396120751504,1.4773559373424603,1.254306813904101,1.7400691293445294
260025,25,True,0.3910907669129901,1.478592714618816,1.2553588785047605,1.741523044253157
260026,25,True,0.3886224627513385,1.474947598546184,1.2522599401659766,1.737235496145325
260027,24,True,0.3918203580291554,1.4796718763533658,1.256281224458818,1.742785627170584
260028,23,True,0.38740664249853557,1.4731554170900736,1.2507294541223544,1.7351369440840938
260029,4,True,0.38809255635201956,1.4741662214217077,1.2515947643693408,1.7363176247191958
270003,15,True,0.3896387093573605,1.4764472709266838,1.2535288836783318,1.7390078299833065
270004,25,True,0.37792421728391895,1.459252352578707,1.2366393250454706,1.7219389561529537
270005,25,True,0.38917535386171576,1.475763309440564,1.2529503669096766,1.7381992160332445
270006,25,True,0.38841555709133313,1.4746424551088742,1.252003641435256,1.7368722409758102
270007,25,True,0.38825550335358255,1.4744064519591853,1.2518038523665316,1.7365934618823626
270008,25,True,0.3884260110566917,1.4746578710505949,1.2520184112746722,1.7368880657573638
270009,25,True,0.388454588741473,1.4747000139605646,1.2520510784316483,1.736942021486396
270010,25,True,0.38909310401712566,1.4756419331293706,1.252851730132874,1.7380501319009587
270011,25,True,0.3897780157235133,1.4766529637576404,1.2537029030480331,1.739250958159967
270012,25,True,0.38863832073188337,1.474970988421964,1.252284946554268,1.7372559038360906
270013,25,True,0.3876522602390952,1.4735172946350656,1.2510538115050676,1.735539428936745
270014,25,True,0.38633222382908017,1.471573481389747,1.2494036104683792,1.7332497625148702
270015,25,True,0.38622178146515335,1.4714109663102102,1.2492629108519748,1.7330621224490057
270016,25,True,0.38824561245112243,1.4743918688209026,1.2517890610505196,1.7365796286962942
270017,25,True,0.3885698734946963,1.474870034187934,1.2521923004474693,1.7371466163529337
270018,25,True,0.3889703354699036,1.4754607818330887,1.2526941162047396,1.7378420562260422
270019,25,True,0.38948340939368453,1.4762179965227535,1.2533397353401348,1.7387301398102164
270020,25,True,0.38898303221793357,1.4754795155057918,1.2527116220388856,1.737861900837085
270021,25,True,0.38942974715657247,1.476138781488042,1.2532723782046231,1.7386369795642587
270022,24,True,0.38870975409095865,1.4750763543174807,1.252368165670164,1.7373886615061112
270023,25,True,0.3884284677389291,1.4746614938208429,1.252015516139284,1.7369006161070588
270024,25,True,0.3896068403601803,1.4764002187825263,1.2534936399508108,1.738945884166296
270025,25,True,0.39011470714234503,1.477150223846035,1.254133078861664,1.7398255580571222
270026,25,True,0.39076039080884045,1.4781043036022432,1.2549471042705937,1.7409437616076475
270027,25,True,0.3911414877134421,1.4786677119267897,1.255428520817357,1.7416030988935125
270028,23,True,0.3864024240137742,1.4716767897460217,1.2494810073570555,1.7333857503431753
270029,11,True,0.38888622181720456,1.4753366806566892,1.2525933437224848,1.737689516074367
280003,23,True,0.38968016922652565,1.476508485506331,1.2535770382703881,1.739085226688694
280004,25,True,0.39020920027048467,1.4772898109863273,1.2542412494421016,1.7400043146521964
280005,25,True,0.3893360683725822,1.4760005050788754,1.2531487276886355,1.7384827856876675
280006,25,True,0.3852797474351328,1.4700254997885644,1.2481080918783305,1.7314004965519263
280007,25,True,0.386092587017397,1.4712208804622775,1.2491064751732568,1.7328313655631113
280008,25,True,0.3887156944303169,1.4750851167976307,1.2523750157630007,1.737399799909169
280009,25,True,0.3880101833534397,1.4740447949308448,1.2514995695911686,1.7361636474014248
280010,25,True,0.3871812178290337,1.472823368944379,1.2504636621953897,1.7347234803291096
280011,25,True,0.3866118207057786,1.4719849862640337,1.2497567211236063,1.7337292635951567
280012,25,True,0.3893006642461158,1.4759482494953662,1.253109975771892,1.738413449183954
280013,25,True,0.3891008354226771,1.4756533419597073,1.2528591292155251,1.7380667425876706
280014,25,True,0.38969128874239456,1.476524903657147,1.2535991342988857,1.7390932487673185
280015,25,True,0.3899559851375252,1.4769157862067843,1.2539304833777882,1.7395543600399261
280016,24,True,0.3891030297103478,1.4756565799711945,1.25286312562551,1.738068826093914
280017,25,True,0.3895465099660889,1.476311149662305,1.2534175532585927,1.7388416214142366
280018,25,True,0.3891422619102365,1.4757144743607615,1.2529161899671177,1.7381315903460492
280019,24,True,0.3887805372335206,1.4751807685526983,1.2524571780154303,1.7375111405852146
280020,25,True,0.3890567583828547,1.4755883009620077,1.2528053607343492,1.737988120245314
280021,25,True,0.38929997709397196,1.4759472352947107,1.2531096486898656,1.7384115138301368
280022,25,True,0.3878312368865939,1.4737810434222236,1.2512569250687784,1.7358789553402927
280023,25,True,0.3896455593675743,1.4764573846402091,1.2535522728189765,1.7389992072340217
280024,25,True,0.38819461521957777,1.4743166808345867,1.2517207902192304,1.7364972223609223
